frame,original,ocr_result,confidence,is_different
25195,33,33,0.7940059010536722,False
25196,33,33,0.7753602584316159,False
25197,33,33,0.7736933328308372,False
25198,33,33,0.7707848317704347,False
25199,34,34,0.9999994099441718,False
25200,34,34,0.9999996628252286,False
25201,34,34,0.9999996628252286,False
25202,34,34,0.9999996628252286,False
25203,34,34,0.9999996628252286,False
25204,34,34,0.9999996628252286,False
25205,34,34,0.9999996628252286,False
25206,34,34,0.9999996628252286,False
25207,34,34,0.9999995785315409,False
25208,34,34,0.9999995785315409,False
25209,34,34,0.9999995785315409,False
25210,34,34,0.9999995785315409,False
25211,34,34,0.9999996628252286,False
25212,35,35,0.9999967125473989,False
25213,35,35,0.999996628253784,False
25214,35,35,0.9999940994463072,False
25215,35,35,0.9999934250979631,False
25216,35,35,0.9999940994463072,False
25217,35,35,0.9999941837398596,False
25218,35,35,0.9999941837398596,False
25219,35,35,0.9999940994463072,False
25220,35,35,0.9999939308592087,False
25221,35,35,0.9999934250979631,False
25222,35,35,0.9999933408044295,False
25223,35,35,0.9999933408044295,False
25224,35,35,0.9999933408044295,False
25225,35,35,0.9999933408044295,False
25226,35,35,0.9999930036303156,False
25227,35,35,0.9999928350432712,False
25228,35,35,0.9999946895012176,False
25229,35,35,0.999996375372952,False
25230,35,35,0.9999972183091315,False
25231,35,35,0.9999972183091315,False
25232,35,35,0.9999972183091315,False
25233,35,35,0.9999972183091315,False
25234,35,35,0.9999972183091315,False
25235,35,35,0.9999972183091315,False
25236,35,35,0.9999972183091315,False
25237,35,35,0.9999972183091315,False
25238,35,35,0.9999972183091315,False
25239,35,35,0.9999972183091315,False
25240,35,35,0.999997049721879,False
25241,35,35,0.999997049721879,False
25242,35,35,0.9999971340155042,False
25243,35,35,0.999997049721879,False
25244,28,28,1.0,False
25245,27,276,0.3107572294572648,True
25246,27,270,0.5585803389549255,True
25247,30,30,0.9999996628252286,False
25248,30,30,0.9999997471189183,False
25249,30,30,0.9999996628252286,False
25250,21,21,1.0,False
25251,21,21,1.0,False
25252,28,28,1.0,False
25253,28,28,1.0,False
25254,32,32,0.9975128541628968,False
25255,34,34,0.9999996628252286,False
25256,34,34,0.9999996628252286,False
25257,19,19,0.7973214283398901,False
25258,19,19,0.7957928291528034,False
25259,19,19,0.7794818438605516,False
25260,0,40,0.6708707393902276,True
25261,-32,-32,0.9686089339822059,False
25262,-32,-32,0.9728348251745457,False
25263,-32,-32,0.9754439792618824,False
25264,-31,0,0.5837399883012608,True
25265,-31,-31,0.5140109119328233,False
25266,-30,330,0.7141333470310864,True
25267,-30,330,0.7048286109001558,True
25268,-30,-30,0.5823310673336715,False
25269,-28,-28,0.9998829287164316,False
25270,-28,-28,0.9998843740297245,False
25271,-28,-28,0.9998839610830409,False
25272,0,40,0.8068070763039165,True
25273,0,40,0.8413194015820744,True
25274,0,40,0.8449728647447902,True
25275,0,40,0.8363647550997461,True
25276,0,40,0.8226532496456561,True
25277,0,40,0.7830264185627862,True
25278,0,40,0.7776962776566458,True
25279,0,40,0.7792119975049221,True
25280,0,40,0.8041934501292577,True
25281,0,40,0.8041934501292577,True
25282,0,40,0.7673991689558468,True
25283,0,40,0.7308389446406952,True
25284,0,40,0.7695567195244977,True
25285,0,4,0.8833371299778356,True
25286,0,4,0.8725957631743917,True
25287,0,4,0.8734598828701259,True
25288,0,1,0.27738848708210995,True
25289,0,44,0.21559499042918195,True
25290,10,10,0.9999993256504904,False
25291,10,10,0.9999991570631338,False
25292,15,15,0.9613124519186858,False
25293,15,15,0.9630721677666139,False
25294,25,25,0.9997916323398176,False
25295,25,25,0.9998103444497031,False
25296,29,29,1.0,False
25297,29,29,1.0,False
25298,29,29,1.0,False
25299,29,29,1.0,False
25300,29,29,1.0,False
25301,29,29,1.0,False
25302,29,29,1.0,False
25303,29,29,1.0,False
25304,29,29,1.0,False
25305,29,29,1.0,False
25306,29,29,1.0,False
25307,26,26,0.9999995785315409,False
25308,26,26,0.9999995785315409,False
25309,18,18,0.9999990727694587,False
25310,18,18,0.9999990727694587,False
25311,14,14,0.9832311061281354,False
25312,14,14,0.9864606678201944,False
25313,11,110,0.8193395137786865,True
25314,11,110,0.8335691690444946,True
25315,0,40,0.43642695551861793,True
25316,0,44,0.12746724741746934,True
25317,0,40,0.4393211512322236,True
25318,0,40,0.451260845333028,True
25319,0,40,0.4385429470885915,True
25320,0,40,0.731997512933741,True
25321,0,44,0.29938453221599604,True
25322,0,44,0.29166203287089654,True
25323,0,44,0.29166203287089654,True
25324,0,44,0.2917532871851116,True
25325,0,44,0.2857286012454104,True
25326,0,44,0.28630998849074685,True
25327,0,44,0.2882717769917411,True
25328,0,44,0.2882717769917411,True
25329,0,44,0.2882717769917411,True
25330,0,44,0.29513329522850995,True
25331,0,44,0.2919051709960602,True
25332,0,44,0.2934132739476143,True
25333,0,44,0.2934132739476143,True
25334,10,10,0.8932151337994555,False
25335,10,10,0.7948933578698756,False
25336,10,10,0.7780005336526448,False
25337,7,1,0.19806647944679767,True
25338,7,1,0.19539066378108405,True
25339,7,1,0.2196814143010215,True
25340,6,40,0.3581924787529137,True
25341,6,40,0.9417904406984418,True
25342,6,40,0.9485196983767278,True
25343,7,0,0.38602381465594604,True
25344,6,610,0.17047375605616003,True
25345,6,680,0.2772706413833717,True
25346,7,0,0.49080256634761454,True
25347,9,40,0.3343823865302827,True
25348,9,0,0.26576914274878405,True
25349,10,10,0.6793190637558167,False
25350,12,12,0.6403536796569824,False
25351,12,12,0.8731544613838196,False
25352,12,12,0.9999978926582248,False
25353,12,12,0.9999978926582248,False
25354,12,12,0.9999978083645809,False
25355,13,13,0.9999861758616755,False
25356,13,13,0.9999873559688595,False
25357,13,13,0.9999874402622454,False
25358,15,15,0.9873695734667318,False
25359,14,14,0.9999790770726399,False
25360,14,14,0.9999807977059003,False
25361,14,14,0.9999807977059003,False
25362,14,14,0.9999807977059003,False
25363,14,14,0.9999841701482413,False
25364,14,14,0.9988768870081894,False
25365,19,19,0.9361719922935038,False
25366,19,19,0.7394640474641591,False
25367,20,20,0.9999998314126102,False
25368,20,20,0.9999998314126102,False
25369,19,19,0.8411478010164634,False
25370,19,19,0.8384673676293366,False
25371,18,18,0.9416890740394592,False
25372,18,18,0.9426482915878296,False
25373,17,170,0.6720156669616699,True
25374,17,170,0.6713358759880066,True
25375,17,170,0.6703921556472778,True
25376,18,18,0.9999988198884456,False
25377,18,18,0.9999989041821146,False
25378,19,19,0.8476543866642448,False
25379,19,19,0.8882462043493796,False
25380,19,19,0.8854625496069223,False
25381,19,19,0.9080470771958921,False
25382,20,20,0.9999997471189183,False
25383,20,20,0.9999997471189183,False
25384,18,18,0.9999989884757856,False
25385,18,18,0.9999989884757856,False
25386,16,16,0.995985662915115,False
25387,16,16,0.9949195874275565,False
25388,16,16,0.9892669759929211,False
25389,20,20,0.9999997471189183,False
25390,20,20,0.9999997471189183,False
25391,20,20,0.9999997471189183,False
25392,20,20,0.9999997471189183,False
25393,21,210,0.3831903639743286,True
25394,21,210,0.39595418398519766,True
25395,25,25,0.9998841824247826,False
25396,25,25,0.9998816537005948,False
25397,30,30,0.9999996628252286,False
25398,30,30,0.9999997471189183,False
25399,31,310,0.3512376288188303,True
25400,31,310,0.35022537215353255,True
25401,31,310,0.3252190057293648,True
25402,32,32,0.9999978926582248,False
25403,32,32,0.9999978926582248,False
25404,32,32,0.9999979769518709,False
25405,32,32,0.9999980612455189,False
25406,32,32,0.9999981455391691,False
25407,32,32,0.9999978926582248,False
25408,31,310,0.5126632290451865,True
25409,31,310,0.5155530413386116,True
25410,30,30,0.9999997471189183,False
25411,30,30,0.9999997471189183,False
25412,28,28,1.0,False
25413,28,28,1.0,False
25414,26,26,0.9999995785315409,False
25415,26,26,0.9999995785315409,False
25416,26,26,0.9999995785315409,False
25417,26,26,0.9999995785315409,False
25418,26,26,0.9999995785315409,False
25419,21,21,1.0,False
25420,21,21,1.0,False
25421,21,21,1.0,False
25422,20,20,0.9999998314126102,False
25423,20,20,0.9999998314126102,False
25424,24,24,1.0,False
25425,24,24,1.0,False
25426,24,24,1.0,False
25427,24,24,1.0,False
25428,24,24,1.0,False
25429,22,22,0.9999994942378553,False
25430,22,22,0.9999994942378553,False
25431,20,20,0.999999915706304,False
25432,20,20,0.9999967968410157,False
25433,18,18,0.9999992413568111,False
25434,17,170,0.6817377209663391,True
25435,17,170,0.6831262707710266,True
25436,5,40,0.2905777875095979,True
25437,5,4,0.22601278323196894,True
25438,5,44,0.14325307609622057,True
25439,5,-9,0.9999521215158054,True
25440,5,-9,0.9999161288016614,True
25441,-22,-22,0.9997427346574058,False
25442,-22,-22,0.9997465199312274,False
25443,-26,-26,0.9998367476628531,False
25444,-26,-26,0.9998352335347872,False
25445,-26,-26,0.9998335129350852,False
25446,-31,331,0.5311637294001819,True
25447,-31,331,0.5178480163762806,True
25448,-31,331,0.6333114873303562,True
25449,-30,-30,0.5020827973632959,False
25450,-30,-30,0.47027333720245607,False
25451,-30,-30,0.94548010513172,False
25452,-29,-29,0.999825322885942,False
25453,-29,-29,0.9998259423011092,False
25454,0,4,0.8050635463112918,True
25455,0,44,0.28536679299061557,True
25456,0,44,0.293942892962592,True
25457,28 36,28,1.0,True
25458,28 36,28,1.0,True
25459,28 36,28,1.0,True
25460,28 36,28,1.0,True
25461,28 36,28,1.0,True
25462,28 36,28,1.0,True
25463,28 36,28,1.0,True
25464,28 36,28,1.0,True
25465,28 36,28,1.0,True
25466,28 36,28,1.0,True
25467,28 36,28,1.0,True
25468,28 36,28,1.0,True
25469,28 36,28,1.0,True
25470,28 36,28,1.0,True
25471,28 36,28,1.0,True
25472,28 36,28,1.0,True
25473,28 36,28,1.0,True
25474,28 36,28,1.0,True
25475,28 36,28,1.0,True
25476,28 36,28,1.0,True
25477,28 36,28,1.0,True
25478,28 36,28,1.0,True
25479,28 36,28,1.0,True
25480,28 36,28,1.0,True
25481,28 36,28,1.0,True
25482,28 36,28,1.0,True
25483,28 36,28,1.0,True
25484,28 36,28,1.0,True
25485,28 36,28,1.0,True
25486,28 36,28,1.0,True
25487,28 36,28,1.0,True
25488,28 36,28,1.0,True
25489,28 36,28,1.0,True
25490,28 36,28,1.0,True
25491,28 36,28,1.0,True
25492,28 36,28,1.0,True
25493,28 36,28,1.0,True
25494,28 36,28,1.0,True
25495,28 36,28,1.0,True
25496,28 36,28,1.0,True
25497,28 36,28,1.0,True
25498,28 36,28,1.0,True
25499,28 36,28,1.0,True
25500,28 36,28,1.0,True
25501,28 36,28,1.0,True
25502,28 36,28,1.0,True
25503,28 36,28,1.0,True
25504,28 36,28,1.0,True
25505,28 36,28,1.0,True
25506,28 36,28,1.0,True
25507,28 36,28,1.0,True
25508,28 36,28,1.0,True
25509,28 36,28,1.0,True
25510,28 36,28,1.0,True
25511,28 36,28,1.0,True
25512,28 36,28,1.0,True
25513,28 36,28,1.0,True
25514,28 36,28,1.0,True
25515,28 36,28,1.0,True
25516,28 36,28,1.0,True
25517,28 36,28,1.0,True
25518,28 36,28,1.0,True
25519,28 36,28,1.0,True
25520,28 36,28,1.0,True
25521,28 36,28,1.0,True
25522,28 36,28,1.0,True
25523,28 36,28,1.0,True
25524,28 36,28,1.0,True
25525,28 36,28,1.0,True
25526,28 36,28,1.0,True
25527,28 36,28,1.0,True
25528,28 36,28,1.0,True
25529,28 36,28,1.0,True
25530,28 36,28,1.0,True
25531,28 36,28,1.0,True
25532,28 36,28,1.0,True
25533,28 36,28,1.0,True
25534,28 36,28,1.0,True
25535,28 36,28,1.0,True
25536,28 36,28,1.0,True
25537,28 36,28,1.0,True
25538,28 36,28,1.0,True
25539,28 36,28,1.0,True
25540,28 36,28,1.0,True
25541,28 36,28,1.0,True
25542,28 36,28,1.0,True
25543,28 36,28,1.0,True
25544,28 36,28,1.0,True
25545,28 36,28,1.0,True
25546,28 36,28,1.0,True
25547,28 36,28,1.0,True
25548,28 36,28,1.0,True
25549,28 36,28,1.0,True
25550,28 36,28,1.0,True
25551,28 36,28,1.0,True
25552,28 36,28,1.0,True
25553,28 36,28,1.0,True
25554,28 36,28,1.0,True
25555,28 36,28,1.0,True
25556,28 36,28,1.0,True
25557,28 36,28,1.0,True
25558,28 36,28,1.0,True
25559,28 36,28,1.0,True
25560,28 36,28,1.0,True
25561,28 36,28,1.0,True
25562,28 36,28,1.0,True
25563,28 36,28,1.0,True
25564,28 36,28,1.0,True
25565,28 36,28,1.0,True
25566,28 36,28,1.0,True
25567,28 36,28,1.0,True
25568,28 36,28,1.0,True
25569,28 36,28,1.0,True
25570,28 36,28,1.0,True
25571,28 36,28,1.0,True
25572,28 36,28,1.0,True
25573,28 36,28,1.0,True
25574,28 36,28,1.0,True
25575,28 36,28,1.0,True
25576,28 36,28,1.0,True
25577,28 36,28,1.0,True
25578,28 36,28,1.0,True
25579,28 36,28,1.0,True
25580,28 36,28,1.0,True
25581,28 36,28,1.0,True
25582,28 36,28,1.0,True
25583,28 36,28,1.0,True
25584,28 36,28,1.0,True
25585,28 36,28,1.0,True
25586,0,4,0.7229237545808509,True
25587,0,4,0.517336458369769,True
25588,0,4,0.7835460531873686,True
25589,0,4,0.7736754831091872,True
25590,0,4,0.15419034179589008,True
25591,0,44,0.26421754157147437,True
25592,0,40,0.2887593802105289,True
25593,0,1,0.2982691114359568,True
25594,0,40,0.2986244853396342,True
25595,0,1,0.2982691114359568,True
25596,0,40,0.3048193452207384,True
25597,0,40,0.3048193452207384,True
25598,0,40,0.3048193452207384,True
25599,0,1,0.2982691114359568,True
25600,0,40,0.35342379871046514,True
25601,0,40,0.36284784025710876,True
25602,10,10,0.9617289943332648,False
25603,10,10,0.9570950279010444,False
25604,10,10,0.9554447349121356,False
25605,10,10,0.9554447349121356,False
25606,15,15,0.6045495025295258,False
25607,15,15,0.9875502202784833,False
25608,15,15,0.9940026426377313,False
25609,28,28,1.0,False
25610,28,28,1.0,False
25611,28,28,1.0,False
25612,28,28,1.0,False
25613,28,28,1.0,False
25614,28,28,1.0,False
25615,28,28,1.0,False
25616,27,276,0.24564804408467508,True
25617,17,170,0.5097323656082153,True
25618,14,14,0.9999850648780977,False
25619,14,14,0.9999889191002438,False
25620,11,110,0.9721984267234802,True
25621,11,110,0.7583785653114319,True
25622,11,110,0.974789023399353,True
25623,0,0,0.7745644900876556,False
25624,0,40,0.40701170548206655,True
25625,0,40,0.40701170548206655,True
25626,0,40,0.40701170548206655,True
25627,0,40,0.40701170548206655,True
25628,0,40,0.4047057792006199,True
25629,0,40,0.4047057792006199,True
25630,0,40,0.37273792583979576,True
25631,0,0,0.375498713292032,False
25632,0,40,0.3623075131174841,True
25633,0,40,0.42266572154555043,True
25634,0,40,0.42568699359355217,True
25635,0,40,0.2674256604365139,True
25636,0,40,0.2674256604365139,True
25637,0,40,0.2674256604365139,True
25638,5,40,0.20518823476276793,True
25639,5,40,0.14493408543530395,True
25640,10,10,0.7368243326714837,False
25641,10,10,0.9999994099441718,False
25642,7,1,0.7397591441878291,True
25643,7,1,0.6320464450509498,True
25644,0,42,0.39521399862685114,True
25645,0,0,0.3110662979967316,False
25646,0,40,0.21583620722542837,True
25647,0,40,0.22210350705814272,True
25648,0,40,0.2304907442361576,True
25649,0,40,0.21965142426182296,True
25650,0,44,0.4187571819310886,True
25651,0,0,0.5110649043749085,False
25652,0,0,0.5110649043749085,False
25653,0,40,0.3634647324900451,True
25654,0,44,0.3044321994471258,True
25655,0,44,0.3142726473388486,True
25656,0,44,0.3827017579834999,True
25657,0,44,0.3992009684220637,True
25658,0,40,0.3954285943317957,True
25659,0,40,0.2730392102137914,True
25660,0,40,0.3210370316024686,True
25661,5,40,0.2347900700416492,True
25662,5,1,0.32031091271170453,True
25663,9,40,0.7921887736125622,True
25664,9,40,0.793496783859413,True
25665,7,40,0.15027663627581442,True
25666,7,1,0.1438153647048388,True
25667,7,1,0.7836471463724912,True
25668,7,1,0.6945878672469838,True
25669,7,1,0.6952448341785953,True
25670,6,40,0.43532013479071247,True
25671,6,40,0.4772975217337731,True
25672,5,1,0.3564011038178059,True
25673,5,1,0.35768034064075493,True
25674,4,40,0.23027461052894985,True
25675,4,40,0.24638013028929545,True
25676,4,40,0.2285073084258197,True
25677,4,40,0.2285073084258197,True
25678,4,40,0.3177401171977181,True
25679,4,40,0.3165100635757483,True
25680,4,40,0.5933181161935448,True
25681,4,380,0.34077542896639523,True
25682,4,380,0.3449884007774578,True
25683,0,4,0.7992433424774958,True
25684,0,4,0.7992433424774958,True
25685,0,4,0.7992433424774958,True
25686,0,4,0.7992433424774958,True
25687,0,4,0.7979249318260031,True
25688,0,4,0.8016131618205691,True
25689,5,44,0.258781461973281,True
25690,5,40,0.28359656878317874,True
25691,10,10,0.9230274398336197,False
25692,10,10,0.9150697723488782,False
25693,10,10,0.9269973282955785,False
25694,10,10,0.927829314564907,False
25695,20,20,0.9999998314126102,False
25696,20,20,0.9999998314126102,False
25697,20,20,0.9999998314126102,False
25698,30,30,0.9999996628252286,False
25699,30,30,0.9999997471189183,False
25700,30,30,0.9999997471189183,False
25701,30,30,0.9999997471189183,False
25702,30,30,0.9999997471189183,False
25703,30,30,0.9999997471189183,False
25704,30,30,0.9999997471189183,False
25705,30,30,0.9999997471189183,False
25706,31,310,0.4557124972343445,True
25707,31,310,0.4284953474998474,True
25708,31,310,0.449386864900589,True
25709,31,310,0.46012601256370544,True
25710,25,25,0.9998826651900451,False
25711,21,210,0.42825503471804355,True
25712,21,210,0.489790382730588,True
25713,18,18,0.8930870890617371,False
25714,18,18,0.9999989884757856,False
25715,14,14,0.9999896761798278,False
25716,14,14,0.9999896073544079,False
25717,14,14,0.9999896073544079,False
25718,12,12,0.9951742100443595,False
25719,12,12,0.9909087496516557,False
25720,0,40,0.24234999377397376,True
25721,0,40,0.40895054309381584,True
25722,0,4,0.9490567177947504,True
25723,0,44,0.21421467494999205,True
25724,0,4,0.9586390059769236,True
25725,0,44,0.16635569134620096,True
25726,0,4,0.9588994214044675,True
25727,0,4,0.9588994214044675,True
25728,0,4,0.9637597062238434,True
25729,0,4,0.9623363370701696,True
25730,0,44,0.19167235916611872,True
25731,0,44,0.3179040993335222,True
25732,0,44,0.30907799807302655,True
25733,0,44,0.22047004635450612,True
25734,0,44,0.3113893831166191,True
25735,0,44,0.28413102606295876,True
25736,0,44,0.28413102606295876,True
25737,0,44,0.28413102606295876,True
25738,0,44,0.2820427339936054,True
25739,0,44,0.27702818271310076,True
25740,0,44,0.4810046858422631,True
25741,5,40,0.33204359130565936,True
25742,5,40,0.43837801973596324,True
25743,10,10,0.7863388021020442,False
25744,10,10,0.9999994099441718,False
25745,10,10,0.9999993256504904,False
25746,10,10,0.9999990727694587,False
25747,20,20,0.9999998314126102,False
25748,20,20,0.9999998314126102,False
25749,20,20,0.9999998314126102,False
25750,31,315,0.262676002657722,True
25751,31,315,0.26750438410394956,True
25752,31,315,0.26167366113728263,True
25753,19,19,0.9309954001014371,False
25754,14,14,0.9978809569410989,False
25755,14,14,0.9915041424800533,False
25756,17,170,0.4714972000376455,True
25757,12,12,0.5953915345887335,False
25758,12,12,0.5415826539846743,False
25759,16,16,0.9999823806888501,False
25760,18,18,0.9140685796737671,False
25761,18,18,0.9143556356430054,False
25762,12,12,0.8426895334706029,False
25763,12,12,0.554978388905026,False
25764,15,15,0.4685442931316121,False
25765,15,15,0.9744331597292065,False
25766,15,15,0.9784505162857637,False
25767,9,44,0.3726071824004993,True
25768,9,40,0.520608298588854,True
25769,11,110,0.6268175800591985,True
25770,11,110,0.9917410612106323,True
25771,11,110,0.9918095469474792,True
25772,11,11,0.99939726898823,False
25773,5,44,0.36284746442611665,True
25774,4,40,0.7625327991735528,True
25775,4,40,0.3342959132013326,True
25776,4,44,0.49886241245339924,True
25777,3,30,0.9929598217746188,True
25778,3,30,0.9936696118319026,True
25779,3,30,0.9936671718581945,True
25780,2,20,0.9982179066400981,True
25781,2,20,0.9769664109864222,True
25782,0,40,0.42349173691619724,True
25783,0,40,0.2989853356935984,True
25784,0,40,0.1703166773985242,True
25785,0,40,0.2220582090487437,True
25786,0,40,0.2201286763347888,True
25787,0,40,0.21214541261033756,True
25788,0,40,0.21214541261033756,True
25789,0,40,0.21214541261033756,True
25790,0,40,0.21214541261033756,True
25791,0,40,0.20966958500007554,True
25792,5,44,0.15785885327622545,True
25793,5,44,0.1681426767467952,True
25794,10,10,0.7975059790087935,False
25795,10,10,0.7669001281326258,False
25796,10,10,0.784289910650971,False
25797,10,10,0.8020320618653812,False
25798,20,20,0.9999998314126102,False
25799,20,20,0.9999998314126102,False
25800,20,20,0.9999997471189183,False
25801,30,30,0.6363604177908624,False
25802,30,30,0.6363604177908624,False
25803,24,24,1.0,False
25804,24,24,1.0,False
25805,20,20,0.9999996628252286,False
25806,19,19,0.8455918236663859,False
25807,19,19,0.8332348020922046,False
25808,18,18,0.946919322013855,False
25809,4,40,0.9358405254902065,True
25810,4,40,0.5653946800656496,True
25811,10,10,0.96443523675059,False
25812,10,10,0.8522235069752676,False
25813,10,10,0.6421411333658888,False
25814,10,10,0.6377773345391367,False
25815,10,10,0.6377773345391367,False
25816,14,14,0.9949521885394955,False
25817,16,16,0.5858254352197212,False
25818,17,170,0.6080242991447449,True
25819,17,170,0.5979592800140381,True
25820,5,4,0.60392428615339,True
25821,5,4,0.6792059738539855,True
25822,5,4,0.7532293281207245,True
25823,3,30,0.9789427957101141,True
25824,3,30,0.9787080807007095,True
25825,3,380,0.2004821008639294,True
25826,0,44,0.3142459826093171,True
25827,-22,-22,0.9752361344021206,False
25828,-22,-22,0.9995241555569655,False
25829,-22,-22,0.9996770776678967,False
25830,-24,-24,0.999829589969248,False
25831,-24,-24,0.999829589969248,False
25832,-24,-24,0.999829589969248,False
25833,0,4,0.5280987923194438,True
25834,0,40,0.8133681011158294,True
25835,0,4,0.8140350424712359,True
25836,0,4,0.8140350424712359,True
25837,0,4,0.5411653170183719,True
25838,0,40,0.20271678884904637,True
25839,0,40,0.20429625354687148,True
25840,0,4,0.5614820262189859,True
25841,0,4,0.5614820262189859,True
25842,0,40,0.22496065832177897,True
25843,0,4,0.8916808690745235,True
25844,0,4,0.8971247221452927,True
25845,0,4,0.8835160670186184,True
25846,0,4,0.897389969845225,True
25847,0,40,0.21180819251438926,True
25848,0,40,0.21974287001544998,True
25849,0,40,0.2222640790992103,True
25850,0,40,0.2226917315176665,True
25851,0,44,0.18698693493672747,True
25852,0,44,0.18915192425604005,True
25853,0,44,0.19354315963538046,True
25854,0,0,0.5783241894463664,False
25855,0,40,0.43303402327850643,True
25856,0,44,0.18746872893407898,True
25857,0,40,0.18492537883581886,True
25858,0,44,0.16685316144044024,True
25859,0,40,0.19105605111130766,True
25860,0,40,0.5228756070651973,True
25861,0,40,0.47009948490932474,True
25862,0,40,0.5043170335222746,True
25863,0,40,0.5368905787435126,True
25864,0,40,0.5368905787435126,True
25865,0,40,0.5437783023743081,True
25866,0,40,0.5524631337243121,True
25867,10,10,0.6759706106416095,False
25868,10,10,0.9999996628252286,False
25869,10,10,0.9999996628252286,False
25870,10,10,0.9999996628252286,False
25871,10,10,0.9999994942378553,False
25872,15,15,0.9847455346519487,False
25873,15,15,0.9804650736336609,False
25874,28,28,1.0,False
25875,28,28,1.0,False
25876,28,28,1.0,False
25877,28,28,1.0,False
25878,28,28,1.0,False
25879,28,28,1.0,False
25880,20,20,0.9999997471189183,False
25881,13,13,0.9999917392276855,False
25882,13,13,0.9999899690647899,False
25883,10,10,0.7723849639993592,False
25884,7,1,0.598227233822147,True
25885,7,44,0.18526168147719516,True
25886,7,44,0.3482046302304504,True
25887,7,30,0.9723639700697614,True
25888,7,30,0.9719285857839765,True
25889,7,44,0.2654208108857621,True
25890,7,40,0.45793434768259395,True
25891,7,40,0.23492327321709544,True
25892,7,40,0.45793434768259395,True
25893,7,40,0.45793434768259395,True
25894,7,40,0.45013044913505085,True
25895,7,40,0.4546314484227279,True
25896,7,40,0.3479646245652657,True
25897,7,40,0.3602517597515723,True
25898,7,40,0.47595006713187904,True
25899,7,44,0.5397866159485677,True
25900,7,44,0.5354582775488436,True
25901,7,44,0.4570676030925097,True
25902,7,44,0.48644699082571363,True
25903,7,44,0.5437352161801868,True
25904,7,40,0.38747315352075434,True
25905,7,40,0.31458675846660816,True
25906,7,40,0.3345127510314953,True
25907,7,40,0.3345127510314953,True
25908,7,44,0.5658844808529233,True
25909,7,40,0.311737187669758,True
25910,7,40,0.29521920550010655,True
25911,7,40,0.29521920550010655,True
25912,7,40,0.2917754703566172,True
25913,7,40,0.29442173646793174,True
25914,7,40,0.32993349294993934,True
25915,7,40,0.33170927773859915,True
25916,7,40,0.31516981479542194,True
25917,7,40,0.37122254452830306,True
25918,7,1,0.28081158651938054,True
25919,10,10,0.7697053212774787,False
25920,10,10,0.9925975049476872,False
25921,7,40,0.16825519591040303,True
25922,7,40,0.12665279485646358,True
25923,0,4,0.8907304859624219,True
25924,0,44,0.3255694245547548,True
25925,0,44,0.22991546047660677,True
25926,0,44,0.20552838055291453,True
25927,0,44,0.34906282142590117,True
25928,0,44,0.3530028789660298,True
25929,0,40,0.2496503325410425,True
25930,0,40,0.2590929324978614,True
25931,0,40,0.25090318879293044,True
25932,0,40,0.21359172601522475,True
25933,0,40,0.2089511757734541,True
25934,9,40,0.45459464540557454,True
25935,9,0,0.3418997967942836,True
25936,9,40,0.5604301622088935,True
25937,5,40,0.3205895016721511,True
25938,5,44,0.2677032680440341,True
25939,0,44,0.3303543319744561,True
25940,0,40,0.29763481499446365,True
25941,0,44,0.3479151257528893,True
25942,0,44,0.34887982660403044,True
25943,0,44,0.34887982660403044,True
25944,0,40,0.3174465899270825,True
25945,0,40,0.32070071756447194,True
25946,0,40,0.3329182703523514,True
25947,0,40,0.33943961470281475,True
25948,0,40,0.30351616325488817,True
25949,0,40,0.3563219758441777,True
25950,0,40,0.3265456919566514,True
25951,0,0,0.32334520600875294,False
25952,0,0,0.3221732242565203,False
25953,0,0,0.32348696314707936,False
25954,0,0,0.3237111533174222,False
25955,10,10,0.957780242084823,False
25956,10,10,0.9415474054391461,False
25957,10,10,0.9418425530992759,False
25958,10,10,0.9422873120702149,False
25959,7,1,0.7818236180952773,True
25960,7,1,0.7252493463848033,True
25961,7,1,0.7802969287351971,True
25962,4,4,0.826004339629435,False
25963,4,4,0.8448582987008457,False
25964,6,60,0.9236867942118017,True
25965,6,680,0.2831995248580056,True
25966,13,13,0.9999896318910091,False
25967,13,13,0.9999879460226044,False
25968,14,14,0.9999851337034757,False
25969,14,14,0.9999869231635269,False
25970,13,13,0.9999871873820939,False
25971,13,13,0.9999873559688595,False
25972,14,14,0.9999854090049941,False
25973,14,14,0.9999845831004693,False
25974,13,13,0.9999876088490234,False
25975,15,15,0.6339031462606143,False
25976,15,15,0.9897548737129338,False
25977,12,12,0.9999979769518709,False
25978,12,12,0.9999978926582248,False
25979,13,13,0.46465801862340805,False
25980,13,13,0.5150075488213992,False
25981,12,12,0.9999976397772992,False
25982,12,12,0.9999976397772992,False
25983,12,12,0.9999976397772992,False
25984,12,12,0.999997724070939,False
25985,10,10,0.9999990727694587,False
25986,10,10,0.9536323976997442,False
25987,7,1,0.5945776292946903,True
25988,5,44,0.4632688326299512,True
25989,5,4,0.47793916846461926,True
25990,0,44,0.275283296459656,True
25991,0,44,0.26133987644132317,True
25992,0,44,0.26050071007353126,True
25993,0,44,0.22047426878463183,True
25994,0,44,0.2206267793454742,True
25995,0,44,0.2301227520264239,True
25996,0,4,0.7163459800555216,True
25997,0,44,0.36070248586778647,True
25998,0,44,0.3822106130702884,True
25999,0,44,0.3769906204028562,True
26000,0,44,0.3764162189626248,True
26001,0,44,0.33979880273460544,True
26002,0,44,0.34414689405195453,True
