Frame_Pair,T_MAD,Label_Changed,Label_Frame1,Label_Frame2
8899_vs_8900,0.0538265306122449,False,24,24
8900_vs_8901,0.07155612244897959,False,24,24
8901_vs_8902,0.013584183673469388,False,24,24
8902_vs_8903,0.026721938775510205,False,24,24
8903_vs_8904,0.16026785714285716,False,24,24
8904_vs_8905,0.09821428571428571,False,24,24
8905_vs_8906,0.047704081632653064,False,24,24
8906_vs_8907,0.0,False,24,24
8907_vs_8908,0.08284438775510204,False,24,24
8908_vs_8909,0.08616071428571428,False,24,24
8909_vs_8910,0.008354591836734693,False,24,24
8910_vs_8911,0.02959183673469388,False,24,24
8911_vs_8912,0.04795918367346939,False,24,24
8912_vs_8913,0.03775510204081633,False,24,24
8913_vs_8914,0.07091836734693878,False,24,24
8914_vs_8915,0.013966836734693877,False,24,24
8915_vs_8916,0.051849489795918365,False,24,24
8916_vs_8917,0.03309948979591837,False,24,24
8917_vs_8918,0.06728316326530612,False,24,24
8918_vs_8919,0.004336734693877551,False,24,24
8919_vs_8920,0.051849489795918365,False,24,24
8920_vs_8921,0.04030612244897959,False,24,24
8921_vs_8922,0.002104591836734694,False,24,24
8922_vs_8923,0.03826530612244898,False,24,24
8923_vs_8924,0.07028061224489796,False,24,24
8924_vs_8925,0.0066326530612244895,False,24,24
8925_vs_8926,0.04961734693877551,False,24,24
8926_vs_8927,0.0899234693877551,False,24,24
8927_vs_8928,0.090625,False,24,24
8928_vs_8929,0.03093112244897959,False,24,24
8929_vs_8930,0.04457908163265306,False,24,24
8930_vs_8931,0.0788265306122449,False,24,24
8931_vs_8932,0.04375,False,24,24
8932_vs_8933,0.0,False,24,24
8933_vs_8934,0.021237244897959185,False,24,24
8934_vs_8935,0.05765306122448979,False,24,24
8935_vs_8936,0.029783163265306122,False,24,24
8936_vs_8937,0.0,False,24,24
8937_vs_8938,0.0805484693877551,False,24,24
8938_vs_8939,0.10676020408163266,False,24,24
8939_vs_8940,0.11230867346938775,False,24,24
8940_vs_8941,0.0,False,24,24
8941_vs_8942,0.004145408163265306,False,24,24
8942_vs_8943,0.1385841836734694,False,24,24
8943_vs_8944,0.07104591836734694,False,24,24
8944_vs_8945,0.004209183673469388,False,24,24
8945_vs_8946,0.061033163265306126,False,24,24
8946_vs_8947,0.06664540816326531,False,24,24
8947_vs_8948,0.07391581632653062,False,24,24
8948_vs_8949,0.05063775510204081,False,24,24
8949_vs_8950,0.020535714285714286,False,24,24
8950_vs_8951,0.014158163265306122,False,24,24
8951_vs_8952,0.0,False,24,24
8952_vs_8953,0.0,False,24,24
8953_vs_8954,0.07385204081632653,False,24,24
8954_vs_8955,0.0545280612244898,False,24,24
8955_vs_8956,0.035076530612244895,False,24,24
8956_vs_8957,0.013456632653061225,False,24,24
8957_vs_8958,0.011033163265306123,False,24,24
8958_vs_8959,0.04457908163265306,False,24,24
8959_vs_8960,0.08647959183673469,False,24,24
8960_vs_8961,0.1733418367346939,False,24,24
8961_vs_8962,0.019005102040816325,False,24,24
8962_vs_8963,0.002551020408163265,False,24,24
8963_vs_8964,0.0,False,24,24
8964_vs_8965,0.013392857142857142,False,24,24
8965_vs_8966,0.00701530612244898,False,24,24
8966_vs_8967,0.13309948979591837,False,24,24
8967_vs_8968,0.13826530612244897,False,24,24
8968_vs_8969,0.09540816326530613,False,24,24
8969_vs_8970,0.0725765306122449,False,24,24
8970_vs_8971,0.044706632653061226,False,24,24
8971_vs_8972,0.1343112244897959,False,24,24
8972_vs_8973,0.03909438775510204,False,24,24
8973_vs_8974,0.0,False,24,24
8974_vs_8975,0.09375,False,24,24
8975_vs_8976,0.13258928571428572,False,24,24
8976_vs_8977,0.0,False,24,24
8977_vs_8978,0.12264030612244899,False,24,24
8978_vs_8979,0.18303571428571427,False,24,24
8979_vs_8980,0.12283163265306123,False,24,24
8980_vs_8981,0.0628188775510204,False,24,24
8981_vs_8982,0.04151785714285714,False,24,24
8982_vs_8983,0.04221938775510204,False,24,24
8983_vs_8984,0.07110969387755102,False,24,24
8984_vs_8985,0.07423469387755102,False,24,24
8985_vs_8986,0.0,False,24,24
8986_vs_8987,0.021619897959183672,False,24,24
8987_vs_8988,0.0,False,24,24
8988_vs_8989,0.004846938775510204,False,24,24
8989_vs_8990,0.0805484693877551,False,24,24
8990_vs_8991,0.01875,False,24,24
8991_vs_8992,0.0,False,24,24
8992_vs_8993,0.00350765306122449,False,24,24
8993_vs_8994,0.0,False,24,24
8994_vs_8995,0.011415816326530612,False,24,24
8995_vs_8996,0.015880102040816326,False,24,24
8996_vs_8997,0.009375,False,24,24
8997_vs_8998,0.12213010204081633,False,24,24
8998_vs_8999,0.07193877551020408,False,24,24
8999_vs_9000,0.050956632653061225,False,24,24
9000_vs_9001,0.0,False,24,24
9001_vs_9002,0.002551020408163265,False,24,24
9002_vs_9003,0.06753826530612245,False,24,24
9003_vs_9004,0.019834183673469386,False,24,24
9004_vs_9005,0.0,False,24,24
9005_vs_9006,0.0,False,24,24
9006_vs_9007,0.0,False,24,24
9007_vs_9008,0.03188775510204082,False,24,24
9008_vs_9009,0.12315051020408163,False,24,24
9009_vs_9010,0.029336734693877552,False,24,24
9010_vs_9011,0.0,False,24,24
9011_vs_9012,0.02181122448979592,False,24,24
9012_vs_9013,0.02576530612244898,False,24,24
9013_vs_9014,0.04406887755102041,False,24,24
9014_vs_9015,0.08596938775510204,False,24,24
9015_vs_9016,0.046556122448979595,False,24,24
9016_vs_9017,0.0,False,24,24
9017_vs_9018,0.052104591836734694,False,24,24
9018_vs_9019,0.10631377551020409,False,24,24
9019_vs_9020,0.09470663265306123,False,24,24
9020_vs_9021,0.0,False,24,24
9021_vs_9022,0.10650510204081633,False,24,24
9022_vs_9023,0.0951530612244898,False,24,24
9023_vs_9024,0.04732142857142857,False,24,24
9024_vs_9025,0.0,False,24,24
9025_vs_9026,0.013137755102040816,False,24,24
9026_vs_9027,0.06645408163265307,False,24,24
9027_vs_9028,0.1242984693877551,False,24,24
9028_vs_9029,0.14253826530612246,False,24,24
9029_vs_9030,0.24553571428571427,False,24,24
9030_vs_9031,0.2673469387755102,False,24,24
9031_vs_9032,0.12028061224489796,False,24,24
9032_vs_9033,0.0,False,24,24
9033_vs_9034,0.024170918367346937,False,24,24
9034_vs_9035,0.038839285714285715,False,24,24
9035_vs_9036,0.12098214285714286,False,24,24
9036_vs_9037,0.0,False,24,24
9037_vs_9038,0.011352040816326531,False,24,24
9038_vs_9039,0.0770408163265306,False,24,24
9039_vs_9040,0.040752551020408166,False,24,24
9040_vs_9041,0.0068877551020408165,False,24,24
9041_vs_9042,0.031377551020408165,False,24,24
9042_vs_9043,0.0,False,24,24
9043_vs_9044,0.0,False,24,24
9044_vs_9045,0.0,False,24,24
9045_vs_9046,0.0,False,24,24
9046_vs_9047,0.046875,False,24,24
9047_vs_9048,0.05038265306122449,False,24,24
9048_vs_9049,0.0,False,24,24
9049_vs_9050,0.0,False,24,24
9050_vs_9051,0.01090561224489796,False,24,24
9051_vs_9052,0.0,False,24,24
9052_vs_9053,0.0020408163265306124,False,24,24
9053_vs_9054,0.0,False,24,24
9054_vs_9055,0.10860969387755103,False,24,24
9055_vs_9056,0.04776785714285714,False,24,24
9056_vs_9057,0.01447704081632653,False,24,24
9057_vs_9058,0.06690051020408164,False,24,24
9058_vs_9059,0.15216836734693878,False,24,24
9059_vs_9060,0.07633928571428572,False,24,24
9060_vs_9061,0.0,False,24,24
9061_vs_9062,0.06275510204081633,False,24,24
9062_vs_9063,0.08909438775510205,False,24,24
9063_vs_9064,0.0066326530612244895,False,24,24
9064_vs_9065,0.0,False,24,24
9065_vs_9066,0.10344387755102041,False,24,24
9066_vs_9067,0.1242984693877551,False,24,24
9067_vs_9068,0.03909438775510204,False,24,24
9068_vs_9069,0.004846938775510204,False,24,24
9069_vs_9070,0.015688775510204082,False,24,24
9070_vs_9071,0.08010204081632653,False,24,24
9071_vs_9072,0.12627551020408162,False,24,24
9072_vs_9073,0.048660714285714286,False,24,24
9073_vs_9074,0.0021683673469387755,False,24,24
9074_vs_9075,0.020216836734693877,False,24,24
9075_vs_9076,0.0,False,24,24
9076_vs_9077,0.010650510204081632,False,24,24
9077_vs_9078,0.0019770408163265305,False,24,24
9078_vs_9079,0.0,False,24,24
9079_vs_9080,0.0,False,24,24
9080_vs_9081,0.02844387755102041,False,24,24
9081_vs_9082,0.011862244897959184,False,24,24
9082_vs_9083,0.027869897959183675,False,24,24
9083_vs_9084,0.0,False,24,24
9084_vs_9085,0.0,False,24,24
9085_vs_9086,0.006377551020408163,False,24,24
9086_vs_9087,0.002614795918367347,False,24,24
9087_vs_9088,0.027933673469387754,False,24,24
9088_vs_9089,0.028380102040816327,False,24,24
9089_vs_9090,0.031186224489795918,False,24,24
9090_vs_9091,0.025829081632653062,False,24,24
9091_vs_9092,0.18635204081632653,False,24,24
9092_vs_9093,0.08960459183673469,False,24,24
9093_vs_9094,0.01403061224489796,False,24,24
9094_vs_9095,0.025956632653061223,False,24,24
9095_vs_9096,0.14221938775510204,False,24,24
9096_vs_9097,0.0,False,24,24
9097_vs_9098,0.15873724489795918,False,24,24
9098_vs_9099,0.25605867346938777,False,24,24
9099_vs_9100,0.2305484693877551,False,24,24
9100_vs_9101,0.006696428571428571,False,24,24
9101_vs_9102,0.0,False,24,24
9102_vs_9103,0.0,False,24,24
9103_vs_9104,0.006951530612244898,False,24,24
9104_vs_9105,0.0019770408163265305,False,24,24
9105_vs_9106,0.07021683673469388,False,24,24
9106_vs_9107,0.2107780612244898,False,24,24
9107_vs_9108,0.125765306122449,False,24,24
9108_vs_9109,0.17633928571428573,False,24,24
9109_vs_9110,0.12244897959183673,False,24,24
9110_vs_9111,0.04897959183673469,False,24,24
9111_vs_9112,0.0,False,24,24
9112_vs_9113,0.031568877551020405,False,24,24
9113_vs_9114,0.030739795918367348,False,24,24
9114_vs_9115,0.12793367346938775,False,24,24
9115_vs_9116,0.19081632653061226,False,24,24
9116_vs_9117,0.10012755102040816,False,24,24
9117_vs_9118,0.052869897959183676,False,24,24
9118_vs_9119,0.08220663265306122,False,24,24
9119_vs_9120,0.05146683673469388,False,24,24
9120_vs_9121,0.09253826530612246,False,24,24
9121_vs_9122,0.004528061224489796,False,24,24
9122_vs_9123,0.08616071428571428,False,24,24
9123_vs_9124,0.0,False,24,24
9124_vs_9125,0.0,False,24,24
9125_vs_9126,0.013201530612244898,False,24,24
9126_vs_9127,0.07385204081632653,False,24,24
9127_vs_9128,0.011288265306122449,False,24,24
9128_vs_9129,0.0,False,24,24
9129_vs_9130,0.07474489795918367,False,24,24
9130_vs_9131,0.15573979591836734,False,24,24
9131_vs_9132,0.18450255102040816,False,24,24
9132_vs_9133,0.11186224489795918,False,24,24
9133_vs_9134,0.019642857142857142,False,24,24
9134_vs_9135,0.07410714285714286,False,24,24
9135_vs_9136,0.0,False,24,24
9136_vs_9137,0.13673469387755102,False,24,24
9137_vs_9138,0.06409438775510204,False,24,24
9138_vs_9139,0.11237244897959184,False,24,24
9139_vs_9140,0.07136479591836735,False,24,24
9140_vs_9141,0.015178571428571428,False,24,24
9141_vs_9142,0.0875,False,24,24
9142_vs_9143,0.1465561224489796,False,24,24
9143_vs_9144,0.0,False,24,24
9144_vs_9145,0.1659438775510204,False,24,24
9145_vs_9146,0.08660714285714285,False,24,24
9146_vs_9147,0.02193877551020408,False,24,24
9147_vs_9148,0.007142857142857143,False,24,24
9148_vs_9149,0.0,False,24,24
9149_vs_9150,0.0,False,24,24
9150_vs_9151,0.0,False,24,24
9151_vs_9152,0.14846938775510204,False,24,24
9152_vs_9153,0.2669642857142857,False,24,24
9153_vs_9154,0.21823979591836734,False,24,24
9154_vs_9155,0.04521683673469388,False,24,24
9155_vs_9156,0.009056122448979591,False,24,24
9156_vs_9157,0.05191326530612245,False,24,24
9157_vs_9158,0.23590561224489795,False,24,24
9158_vs_9159,0.22614795918367347,False,24,24
9159_vs_9160,0.10172193877551021,False,24,24
9160_vs_9161,0.03093112244897959,False,24,24
9161_vs_9162,0.10172193877551021,False,24,24
9162_vs_9163,0.06811224489795918,False,24,24
9163_vs_9164,0.05350765306122449,False,24,24
9164_vs_9165,0.011926020408163266,False,24,24
9165_vs_9166,0.033482142857142856,False,24,24
9166_vs_9167,0.11026785714285714,False,24,24
9167_vs_9168,0.058864795918367345,False,24,24
9168_vs_9169,0.042538265306122446,False,24,24
9169_vs_9170,0.035586734693877554,False,24,24
9170_vs_9171,0.011670918367346938,False,24,24
9171_vs_9172,0.015051020408163265,False,24,24
9172_vs_9173,0.23188775510204082,False,24,24
9173_vs_9174,0.08137755102040817,False,24,24
9174_vs_9175,0.0,False,24,24
9175_vs_9176,0.0,False,24,24
9176_vs_9177,0.04872448979591837,False,24,24
9177_vs_9178,0.002104591836734694,False,24,24
9178_vs_9179,0.0,False,24,24
9179_vs_9180,0.030165816326530613,False,24,24
9180_vs_9181,0.1646045918367347,False,24,24
9181_vs_9182,0.26747448979591837,False,24,24
9182_vs_9183,0.1563137755102041,False,24,24
9183_vs_9184,0.004719387755102041,False,24,24
9184_vs_9185,0.002295918367346939,False,24,24
9185_vs_9186,0.03552295918367347,False,24,24
9186_vs_9187,0.002551020408163265,False,24,24
9187_vs_9188,0.06517857142857143,False,24,24
9188_vs_9189,0.006823979591836735,False,24,24
9189_vs_9190,0.08239795918367347,False,24,24
9190_vs_9191,0.39534438775510206,False,24,24
9191_vs_9192,0.27053571428571427,False,24,24
9192_vs_9193,0.11785714285714285,False,24,24
9193_vs_9194,0.09368622448979592,False,24,24
9194_vs_9195,0.33169642857142856,False,24,24
9195_vs_9196,0.2512755102040816,False,24,24
9196_vs_9197,0.13826530612244897,False,24,24
9197_vs_9198,0.012755102040816327,False,24,24
9198_vs_9199,0.08985969387755102,False,24,24
9199_vs_9200,0.36887755102040815,False,24,24
9200_vs_9201,0.25204081632653064,False,24,24
9201_vs_9202,0.01288265306122449,False,24,24
9202_vs_9203,0.39011479591836734,False,24,24
9203_vs_9204,0.2843112244897959,False,24,24
9204_vs_9205,0.2364158163265306,False,24,24
9205_vs_9206,0.04942602040816327,False,24,24
9206_vs_9207,0.0,False,24,24
9207_vs_9208,0.048596938775510204,False,24,24
9208_vs_9209,0.05293367346938776,False,24,24
9209_vs_9210,0.08998724489795919,False,24,24
9210_vs_9211,0.07659438775510204,False,24,24
9211_vs_9212,0.25223214285714285,False,24,24
9212_vs_9213,0.2910076530612245,False,24,24
9213_vs_9214,0.07978316326530613,False,24,24
9214_vs_9215,0.010459183673469388,False,24,24
9215_vs_9216,0.002104591836734694,False,24,24
9216_vs_9217,0.0019770408163265305,False,24,24
9217_vs_9218,0.04693877551020408,False,24,24
9218_vs_9219,0.002232142857142857,False,24,24
9219_vs_9220,0.0020408163265306124,False,24,24
9220_vs_9221,0.2836734693877551,False,24,24
9221_vs_9222,0.3284438775510204,False,24,24
9222_vs_9223,0.17965561224489796,False,24,24
9223_vs_9224,0.062181122448979595,False,24,24
9224_vs_9225,0.024872448979591837,False,24,24
9225_vs_9226,0.017793367346938777,False,24,24
9226_vs_9227,0.25216836734693876,False,24,24
9227_vs_9228,0.2642857142857143,False,24,24
9228_vs_9229,0.10331632653061225,False,24,24
9229_vs_9230,0.11779336734693878,False,24,24
9230_vs_9231,0.04891581632653061,False,24,24
9231_vs_9232,0.21198979591836734,False,24,24
9232_vs_9233,0.044706632653061226,False,24,24
9233_vs_9234,0.13042091836734693,False,24,24
9234_vs_9235,0.13730867346938774,False,24,24
9235_vs_9236,0.016517857142857143,False,24,24
9236_vs_9237,0.0,False,24,24
9237_vs_9238,0.07978316326530613,False,24,24
9238_vs_9239,0.27206632653061225,False,24,24
9239_vs_9240,0.1920280612244898,False,24,24
9240_vs_9241,0.048596938775510204,False,24,24
9241_vs_9242,0.13411989795918366,False,24,24
9242_vs_9243,0.13341836734693877,False,24,24
9243_vs_9244,0.3180484693877551,False,24,24
9244_vs_9245,0.14260204081632652,False,24,24
9245_vs_9246,0.0,False,24,24
9246_vs_9247,0.010522959183673469,False,24,24
9247_vs_9248,0.028507653061224488,False,24,24
9248_vs_9249,0.005676020408163266,False,24,24
9249_vs_9250,0.004145408163265306,False,24,24
9250_vs_9251,0.06409438775510204,False,24,24
9251_vs_9252,0.03565051020408163,False,24,24
9252_vs_9253,0.0,False,24,24
9253_vs_9254,0.0,False,24,24
9254_vs_9255,0.017410714285714286,False,24,24
9255_vs_9256,0.0,False,24,24
9256_vs_9257,0.02959183673469388,False,24,24
9257_vs_9258,0.33156887755102044,False,24,24
9258_vs_9259,0.17869897959183673,False,24,24
9259_vs_9260,0.033418367346938774,False,24,24
9260_vs_9261,0.06677295918367347,False,24,24
9261_vs_9262,0.2670280612244898,False,24,24
9262_vs_9263,0.0,False,24,24
9263_vs_9264,0.0021683673469387755,False,24,24
9264_vs_9265,0.05688775510204082,False,24,24
9265_vs_9266,0.21760204081632653,False,24,24
9266_vs_9267,0.25778061224489796,False,24,24
9267_vs_9268,0.0899234693877551,False,24,24
9268_vs_9269,0.11173469387755101,False,24,24
9269_vs_9270,0.07908163265306123,False,24,24
9270_vs_9271,0.3165816326530612,False,24,24
9271_vs_9272,0.2864795918367347,False,24,24
9272_vs_9273,0.09642857142857143,False,24,24
9273_vs_9274,0.07538265306122449,False,24,24
9274_vs_9275,0.16536989795918366,False,24,24
9275_vs_9276,0.18284438775510203,False,24,24
9276_vs_9277,0.07091836734693878,False,24,24
9277_vs_9278,0.012308673469387755,False,24,24
9278_vs_9279,0.16396683673469387,False,24,24
9279_vs_9280,0.16575255102040817,False,24,24
9280_vs_9281,0.24904336734693877,False,24,24
9281_vs_9282,0.3525510204081633,False,24,24
9282_vs_9283,0.269515306122449,False,24,24
9283_vs_9284,0.25535714285714284,False,24,24
9284_vs_9285,0.13635204081632654,False,24,24
9285_vs_9286,0.0,False,24,24
9286_vs_9287,0.011288265306122449,False,24,24
9287_vs_9288,0.14591836734693878,False,24,24
9288_vs_9289,0.21645408163265306,False,24,24
9289_vs_9290,0.16332908163265306,False,24,24
9290_vs_9291,0.10433673469387755,False,24,24
9291_vs_9292,0.036224489795918365,False,24,24
9292_vs_9293,0.12793367346938775,False,24,24
9293_vs_9294,0.04846938775510204,False,24,24
9294_vs_9295,0.053762755102040816,False,24,24
9295_vs_9296,0.3706632653061224,False,24,24
9296_vs_9297,0.34292091836734695,False,24,24
9297_vs_9298,0.1753826530612245,False,24,24
9298_vs_9299,0.0,False,24,24
9299_vs_9300,0.043941326530612244,False,24,24
9300_vs_9301,0.01014030612244898,False,24,24
9301_vs_9302,0.0785076530612245,False,24,24
9302_vs_9303,0.2997448979591837,False,24,24
9303_vs_9304,0.4107142857142857,False,24,24
9304_vs_9305,0.2869260204081633,False,24,24
9305_vs_9306,0.22378826530612245,False,24,24
9306_vs_9307,0.13443877551020408,False,24,24
9307_vs_9308,0.06307397959183673,False,24,24
9308_vs_9309,0.31269132653061227,False,24,24
9309_vs_9310,0.07678571428571429,False,24,24
9310_vs_9311,0.0,False,24,24
9311_vs_9312,0.01403061224489796,False,24,24
9312_vs_9313,0.15471938775510205,False,24,24
9313_vs_9314,0.07633928571428572,False,24,24
9314_vs_9315,0.09221938775510204,False,24,24
9315_vs_9316,0.01913265306122449,False,24,24
9316_vs_9317,0.07098214285714285,False,24,24
9317_vs_9318,0.014158163265306122,False,24,24
9318_vs_9319,0.08673469387755102,False,24,24
9319_vs_9320,0.002295918367346939,False,24,24
9320_vs_9321,0.03686224489795918,False,24,24
9321_vs_9322,0.0,False,24,24
9322_vs_9323,0.0,False,24,24
9323_vs_9324,0.022831632653061224,False,24,24
9324_vs_9325,0.15076530612244898,False,24,24
9325_vs_9326,0.013903061224489796,False,24,24
9326_vs_9327,0.013584183673469388,False,24,24
9327_vs_9328,0.0,False,24,24
9328_vs_9329,0.012755102040816327,False,24,24
9329_vs_9330,0.004081632653061225,False,24,24
9330_vs_9331,0.010650510204081632,False,24,24
9331_vs_9332,0.021619897959183672,False,24,24
9332_vs_9333,0.004846938775510204,False,24,24
9333_vs_9334,0.14432397959183674,False,24,24
9334_vs_9335,0.05325255102040816,False,24,24
9335_vs_9336,0.011224489795918367,False,24,24
9336_vs_9337,0.042538265306122446,False,24,24
9337_vs_9338,0.0,False,24,24
9338_vs_9339,0.04285714285714286,False,24,24
9339_vs_9340,0.002104591836734694,False,24,24
9340_vs_9341,0.0,False,24,24
9341_vs_9342,0.0020408163265306124,False,24,24
9342_vs_9343,0.10095663265306122,False,24,24
9343_vs_9344,0.1903061224489796,False,24,24
9344_vs_9345,0.0020408163265306124,False,24,24
9345_vs_9346,0.0732780612244898,False,24,24
9346_vs_9347,0.18998724489795918,False,24,24
9347_vs_9348,0.11505102040816327,False,24,24
9348_vs_9349,0.07270408163265306,False,24,24
9349_vs_9350,0.07608418367346939,False,24,24
9350_vs_9351,0.08246173469387755,False,24,24
9351_vs_9352,0.007079081632653061,False,24,24
9352_vs_9353,0.0020408163265306124,False,24,24
9353_vs_9354,0.11964285714285715,False,24,24
9354_vs_9355,0.0,False,24,24
9355_vs_9356,0.08641581632653061,False,24,24
9356_vs_9357,0.11339285714285714,False,24,24
9357_vs_9358,0.09496173469387754,False,24,24
9358_vs_9359,0.05204081632653061,False,24,24
9359_vs_9360,0.004591836734693878,False,24,24
9360_vs_9361,0.0029974489795918367,False,24,24
9361_vs_9362,0.023660714285714285,False,24,24
9362_vs_9363,0.0,False,24,24
9363_vs_9364,0.03220663265306122,False,24,24
9364_vs_9365,0.0,False,24,24
9365_vs_9366,0.05529336734693877,False,24,24
9366_vs_9367,0.026339285714285714,False,24,24
9367_vs_9368,0.01926020408163265,False,24,24
9368_vs_9369,0.0,False,24,24
9369_vs_9370,0.01524234693877551,False,24,24
9370_vs_9371,0.0798469387755102,False,24,24
9371_vs_9372,0.15025510204081632,False,24,24
9372_vs_9373,0.19190051020408164,False,24,24
9373_vs_9374,0.16262755102040816,False,24,24
9374_vs_9375,0.020089285714285716,False,24,24
9375_vs_9376,0.21913265306122448,False,24,24
9376_vs_9377,0.05248724489795918,False,24,24
9377_vs_9378,0.23565051020408162,False,24,24
9378_vs_9379,0.11301020408163265,False,24,24
9379_vs_9380,0.050701530612244895,False,24,24
9380_vs_9381,0.01792091836734694,False,24,24
9381_vs_9382,0.05880102040816326,False,24,24
9382_vs_9383,0.01524234693877551,False,24,24
9383_vs_9384,0.012818877551020407,False,24,24
9384_vs_9385,0.0,False,24,24
9385_vs_9386,0.10146683673469388,False,24,24
9386_vs_9387,0.08348214285714285,False,24,24
9387_vs_9388,0.06670918367346938,False,24,24
9388_vs_9389,0.07506377551020409,False,24,24
9389_vs_9390,0.004910714285714286,False,24,24
9390_vs_9391,0.03475765306122449,False,24,24
9391_vs_9392,0.024298469387755102,False,24,24
9392_vs_9393,0.010459183673469388,False,24,24
9393_vs_9394,0.007079081632653061,False,24,24
9394_vs_9395,0.01926020408163265,False,24,24
9395_vs_9396,0.05497448979591837,False,24,24
9396_vs_9397,0.2079719387755102,False,24,24
9397_vs_9398,0.08909438775510205,False,24,24
9398_vs_9399,0.0,False,24,24
9399_vs_9400,0.04260204081632653,False,24,24
9400_vs_9401,0.13080357142857144,False,24,24
9401_vs_9402,0.006696428571428571,False,24,24
9402_vs_9403,0.11485969387755102,False,24,24
9403_vs_9404,0.08985969387755102,False,24,24
9404_vs_9405,0.03705357142857143,False,24,24
9405_vs_9406,0.003061224489795918,False,24,24
9406_vs_9407,0.0,False,24,24
9407_vs_9408,0.012627551020408164,False,24,24
9408_vs_9409,0.0,False,24,24
9409_vs_9410,0.012627551020408164,False,24,24
9410_vs_9411,0.013073979591836735,False,24,24
9411_vs_9412,0.0020408163265306124,False,24,24
9412_vs_9413,0.018686224489795917,False,24,24
9413_vs_9414,0.008545918367346939,False,24,24
9414_vs_9415,0.07474489795918367,False,24,24
9415_vs_9416,0.08316326530612245,False,24,24
9416_vs_9417,0.0545280612244898,False,24,24
9417_vs_9418,0.01677295918367347,False,24,24
9418_vs_9419,0.008737244897959184,False,24,24
9419_vs_9420,0.007142857142857143,False,24,24
9420_vs_9421,0.01403061224489796,False,24,24
9421_vs_9422,0.040752551020408166,False,24,24
9422_vs_9423,0.11588010204081632,False,24,24
9423_vs_9424,0.20299744897959185,False,24,24
9424_vs_9425,0.03443877551020408,False,24,24
9425_vs_9426,0.17353316326530613,False,24,24
9426_vs_9427,0.12933673469387755,False,24,24
9427_vs_9428,0.026339285714285714,False,24,24
9428_vs_9429,0.002295918367346939,False,24,24
9429_vs_9430,0.15880102040816327,False,24,24
9430_vs_9431,0.05599489795918367,False,24,24
9431_vs_9432,0.0065051020408163265,False,24,24
9432_vs_9433,0.06690051020408164,False,24,24
9433_vs_9434,0.053125,False,24,24
9434_vs_9435,0.045535714285714284,False,24,24
9435_vs_9436,0.01607142857142857,False,24,24
9436_vs_9437,0.05663265306122449,False,24,24
9437_vs_9438,0.044706632653061226,False,24,24
9438_vs_9439,0.05267857142857143,False,24,24
9439_vs_9440,0.02940051020408163,False,24,24
9440_vs_9441,0.004528061224489796,False,24,24
9441_vs_9442,0.0382015306122449,False,24,24
9442_vs_9443,0.04725765306122449,False,24,24
9443_vs_9444,0.0,False,24,24
9444_vs_9445,0.06313775510204081,False,24,24
9445_vs_9446,0.20414540816326532,False,24,24
9446_vs_9447,0.17959183673469387,False,24,24
9447_vs_9448,0.004719387755102041,False,24,24
9448_vs_9449,0.039540816326530615,False,24,24
9449_vs_9450,0.0,False,24,24
9450_vs_9451,0.028698979591836735,False,24,24
9451_vs_9452,0.11084183673469387,False,24,24
9452_vs_9453,0.1931122448979592,False,24,24
9453_vs_9454,0.11715561224489796,False,24,24
9454_vs_9455,0.11511479591836735,False,24,24
9455_vs_9456,0.2280612244897959,False,24,24
9456_vs_9457,0.1343112244897959,False,24,24
9457_vs_9458,0.004591836734693878,False,24,24
9458_vs_9459,0.01989795918367347,False,24,24
9459_vs_9460,0.0,False,24,24
9460_vs_9461,0.024553571428571428,False,24,24
9461_vs_9462,0.13360969387755103,False,24,24
9462_vs_9463,0.1833545918367347,False,24,24
9463_vs_9464,0.0,False,24,24
9464_vs_9465,0.01014030612244898,False,24,24
9465_vs_9466,0.2094387755102041,False,24,24
9466_vs_9467,0.25676020408163264,False,24,24
9467_vs_9468,0.07468112244897959,False,24,24
9468_vs_9469,0.0,False,24,24
9469_vs_9470,0.010714285714285714,False,24,24
9470_vs_9471,0.01485969387755102,False,24,24
9471_vs_9472,0.002295918367346939,False,24,24
9472_vs_9473,0.11709183673469388,False,24,24
9473_vs_9474,0.1533801020408163,False,24,24
9474_vs_9475,0.03431122448979592,False,24,24
9475_vs_9476,0.053762755102040816,False,24,24
9476_vs_9477,0.13201530612244897,False,24,24
9477_vs_9478,0.02614795918367347,False,24,24
9478_vs_9479,0.04432397959183673,False,24,24
9479_vs_9480,0.004464285714285714,False,24,24
9480_vs_9481,0.03596938775510204,False,24,24
9481_vs_9482,0.08316326530612245,False,24,24
9482_vs_9483,0.2160076530612245,False,24,24
9483_vs_9484,0.04451530612244898,False,24,24
9484_vs_9485,0.0,False,24,24
9485_vs_9486,0.039987244897959184,False,24,24
9486_vs_9487,0.012755102040816327,False,24,24
9487_vs_9488,0.13418367346938775,False,24,24
9488_vs_9489,0.09081632653061225,False,24,24
9489_vs_9490,0.015880102040816326,False,24,24
9490_vs_9491,0.0392219387755102,False,24,24
9491_vs_9492,0.0,False,24,24
9492_vs_9493,0.06198979591836735,False,24,24
9493_vs_9494,0.08443877551020408,False,24,24
9494_vs_9495,0.10548469387755102,False,24,24
9495_vs_9496,0.11619897959183674,False,24,24
9496_vs_9497,0.058418367346938775,False,24,24
9497_vs_9498,0.07136479591836735,False,24,24
